customer_id,first_name,last_name,email,age,gender,state,zip_code,signup_date,last_purchase_date,education_level,income,total_purchases,total_spent,avg_order_value,favorite_category,satisfaction_score,loyalty_program,days_since_last_purchase,discount_usage_rate,customer_comments,has_churned
CUST_005057,PEGGY,jones,peggy.jones@example.com,48,Male,OH,30146,06/07/2021,03/22/2022,Bachelors,101915.74670921177,2,246.86845908202116,123.43422954101058,Home,2,No,650,0.6712011120019652,Great service,False
CUST_008046,PEGGY,Smith,peggy.smith@example.com,41,Male,OH,55442,02/02/2022,08/10/2022,Bachelors,,4,49.88563015111656,12.47140753777914,Clothing,4,No,509,0.3883646857484091,Customer support was helpful,False
CUST_000696,  Bob ,Thomas,bob.thomas@example.com,32,None,MI,16590,2021-08-04,07-11-2021,High School,43863.40647178589,8,975.4068326405007,121.92585408006259,Home,,No,785,0.17206363429148108,Never arrived,False
CUST_000467,SYBIL,anderson,sybil.anderson@example.com,43,Female,PA,50001,21-05-2022,10/23/2022,Bachelors,60584.522427172764,9,116.7897948361592,12.976643870684356,Sports,1,No,435,0.4070404910520753,None,False
CUST_008793,  Frank ,  Harris ,frank.harris@example.com,50,Male,NC,15535,15-09-2022,2023-05-12,High School,31969.095952804022,4,59.47928072109877,14.869820180274692,Sports,4,No,234,0.38557690705883385,Will buy again,True
CUST_009574,ivan,miller,ivan.miller@example.com,34,Male,OH,29249,2021-05-02,2021-12-05,Masters,86011.8605602753,3,107.19903953410446,35.73301317803482,Home,1,No,757,0.14716343609559812,Great service,True
CUST_001811,JANE,  Miller ,jane.miller@example.com,18,Other,NC,65496,12/22/2021,2022-05-08,High School,null,23,1034.2140336270384,44.965827549001666,Sports,5,No,603,0.10919030328456614,Never arrived,False
CUST_006838,DIANA,THOMAS,diana.thomas@example.com,50,Female,CA,95626,2021-06-18,09-02-2022,Masters,90867.61891859169,7,256.22396970740635,36.60342424391519,Beauty,3,Yes,691,0.7631526326776061,N/A,False
CUST_007391,John,DAVIS,,55,Female,FL,20814,2022-09-04,2022-10-10,High School,,1,39.91999509439382,39.91999509439382,Home,5,N/A,448,0.44648859771857574,Great service,True
CUST_005550,VICTOR,wilson,victor.wilson@example.com,50,Male,IL,78126,23-12-2021,2022-07-23,High School,21395.52540268493,1,39.10628880100579,39.10628880100579,Sports,4,No,527,0.13918701464091487,Great service,False
CUST_003490,Victor,Davis,victor.davis@example.com,27,Male,TX,62129,02/23/2022,30-11-2022,High School,37183.23388571392,2,64.82218775444795,32.411093877223976,N/A,1,No,397,0.9047670406493902,Terrible experience,False
CUST_009200,  Victor ,  Wilson ,victor.wilson@example.com,47,Female,OH,89103,2020-10-05,2021-10-30,High School,35703.59327363815,1,18.14474355818589,18.14474355818589,Sports,4,No,793,0.4502252328068359,NA,True
CUST_002433,Jane,Brown,jane.brown@example.com,32,,FL,72701,2020-01-06,03/15/2020,High School,37231.46688058184,11,87.10269860698861,7.918427146089874,Clothing,-,No,1387,0.9344568621126387,Shipping was late,False
CUST_003095,John,anderson,john.anderson@example.com,54,Male,NC,21101,07/27/2022,07/02/2023,High School,20855.802072319588,4,705997.3248506773,23.023935549064642,Sports,4,Yes,183,0.5251308422341971,Great service,False
CUST_006036,CHARLIE,  Johnson ,charlie.johnson@example.com,36,Male,IL,65343,03-05-2021,11/28/2021,High School,45403.43554274702,2,44.53834103217333,22.269170516086664,Sports,3,No,764,0.10251843389397786,NA,False
CUST_004096,john,Jones,john.jones@example.com,22,Male,PA,41194,04-05-2020,02/03/2021,High School,-,2,25.259414514992653,12.629707257496326,Sports,4,No,1062,0.09501943772306143,Average,False
CUST_001000,Ivan,johnson,ivan.johnson@example.com,50,Female,NC,98117,2020-01-17,27-01-2020,Masters,97632.36606326874,4,171.9635736637209,42.99089341593022,Electronics,N/A,No,1435,0.5751534184029629,,True
CUST_002724,alice,JOHNSON,alice.johnson@example.com,41,Male,GA,30332,17-07-2021,19-06-2022,Bachelors,N/A,12,585.3928723945221,48.78273936621017,Clothing,4,No,561,0.8028966080650665,Great service,False
CUST_008599,BOB,THOMAS,bob.thomas@example.com,51,Male,FL,83695,03/13/2021,01/02/2022,Bachelors,64441.28570166492,1,97.99887877077825,97.99887877077825,Sports,3,Yes,729,0.7292229049525006,,False
CUST_004893,  Sybil ,White,sybil.white@example.com,-20,Female,TX,38257,06/15/2022,01/28/2023,High School,N/A,1,26.070757551558295,26.070757551558295,Sports,null,No,338,0.5216377025050911,Never arrived,True
CUST_009014,Diana,TAYLOR,diana.taylor@example.com,38,Male,TX,94834,29-04-2022,24-02-2023,Masters,,1,44.52379132832079,44.52379132832079,Beauty,5,-,311,0.07390711701068575,null,False
CUST_000031,Charlie,BROWN,charlie.brown@example.com,35,Female,PA,10851,05/27/2021,01-02-2022,Bachelors,84474.0735036479,10,432.68215279894036,43.26821527989404,Toys,3,No,699,0.8038966854749192,-,False
CUST_001055,JOHN,WILLIAMS,john.williams@example.com,18,Female,OH,45003,11/04/2021,06/24/2022,Masters,,5,394.85187895394057,78.97037579078811,Toys,3,No,556,0.7803997588875952,NA,False
CUST_001218,  Heidi ,Anderson,heidi.anderson@example.com,51,Female,TX,81643,12-01-2022,08/23/2022,Masters,64059.34276878397,16,1033.9580474592294,64.62237796620184,Sports,3,No,496,0.5557362064076738,None,False
CUST_004091,heidi,THOMAS,heidi.thomas@example.com,41,Male,NY,23645,06/11/2020,2021-01-31,Bachelors,75882.82198998235,1,17.155615358142928,17.155615358142928,Sports,2,No,1065,0.003535329291882827,Shipping was late,False
CUST_009977,Judy,Thomas,judy.thomas@example.com,31,Male,NY,80601,08/07/2021,2021-11-05,PhD,89816.78426248785,10,1081.2751673158957,108.12751673158957,Beauty,2,No,787,0.11979167428464976,Never arrived,False
CUST_008161,  Judy ,Thomas,judy.thomas@example.com,61,Male,NY,35578,30-01-2022,2022-08-18,Bachelors,88345.98636007572,3,237.38927831328715,79.12975943776239,Home,4,No,501,0.2615743618610208,Will buy again,False
CUST_002120,  Sybil ,Anderson,sybil.anderson@example.com,59,,TX,90199,2020-09-18,14-06-2021,Bachelors,62519.013094521244,1,26.60978864784101,26.60978864784101,Beauty,,Yes,931,0.18111906080605011,Customer support was helpful,False
CUST_009665,  Bob ,Moore,bob.moore@example.com,42,NA,PA,65690,02/24/2020,18-04-2020,Bachelors,None,13,758.4748852508513,58.34422194237318,Electronics,5,Yes,1353,0.07511144568879291,Great service,True
CUST_008423,Judy,Johnson,judy.johnson@example.com,19,-,PA,35106,2020-04-13,2021-04-03,Bachelors,None,3,72.27472073980783,24.091573579935947,Beauty,4,No,1003,0.8226720946537459,Never arrived,False
CUST_009439,Bob,Jackson,bob.jackson@example.com,33,Female,PA,30488,08/18/2021,11/06/2021,High School,35253.68918000831,4,53.64091298308175,13.410228245770437,Home,3,Yes,786,0.8712860924845458,null,False
CUST_009360,Eve,THOMAS,None,25,Female,CA,36389,18-12-2020,09-06-2021,High School,-5977.081586257213,2,53.3684562992485,26.68422814962425,Electronics,,Yes,936,0.8307351343227456,Never arrived,False
CUST_008219,JUDY,WHITE,judy.white@example.com,38,Female,NY,59253,10/12/2021,03-11-2022,Masters,88905.66788559732,2,87.03898769321154,43.51949384660577,Clothing,1,Yes,424,0.8421981295628781,Customer support was helpful,False
CUST_006227,frank,White,frank.white@example.com,31,Male,TX,99551,2021-10-11,2022-05-23,High School,59283.05228020488,1,6.769317531350665,6.769317531350665,Home,4,No,588,0.856208263846781,Never arrived,False
CUST_008970,  Frank ,JONES,frank.jones@example.com,75,Female,NC,88694,28-09-2021,13-12-2021,Bachelors,,15,696.1167269223976,46.407781794826505,Toys,null,No,749,0.985950402026928,Great service,True
CUST_004886,  Charlie ,MOORE,charlie.moore@example.com,30,Female,NY,24019,2022-08-07,2023-09-07,High School,42769.40959115754,14,433.96190928638833,30.997279234742024,Clothing,3,No,116,0.196495669204655,,False
CUST_001594,  Judy ,Brown,judy.brown@example.com,54,Female,OH,77154,02/16/2020,21-02-2020,Bachelors,72803.43678786677,5,134.3306110023338,26.866122200466762,Toys,2,No,1410,0.001544092320986623,,True
CUST_004163,Grace,  Jones ,grace.jones@example.com,45,Male,MI,34901,14-05-2021,2022-02-05,High School,43696.51268221299,2,48.933133530992464,24.466566765496232,Toys,4,No,695,0.4888134052014447,Loved the product,True
CUST_000656,Mallory,Smith,mallory.smith@example.com,27,Male,TX,85456,2021-03-15,04/10/2022,Bachelors,84578.28320702072,2,60.4886396977194,30.2443198488597,Sports,-,No,631,0.9145012290591698,Shipping was late,False
CUST_003644,Bob,taylor,bob.taylor@example.com,18,Female,MI,71736,08/06/2020,02/23/2021,Bachelors,None,5,487.42856712624706,97.48571342524941,Toys,5,No,1042,0.3101367028610703,None,False
CUST_005970,John,wilson,john.wilson@example.com,66,Male,PA,72410,16-06-2022,2022-12-31,High School,55485.214302508975,6,333.1231881302346,55.520531355039104,Toys,4,No,366,0.9223459476489326,Shipping was late,False
CUST_008142,  Alice ,Taylor,alice.taylor@example.com,51,Male,OH,24721,2022-03-27,09/25/2022,Bachelors,81992.77978759438,5,382.2347137288037,76.44694274576074,None,2,Yes,463,0.9036357209792363,N/A,False
CUST_009158,sybil,thomas,sybil.thomas@example.com,50,Male,IL,96246,13-01-2022,12/20/2022,Bachelors,-,3,68.69402734874816,22.898009116249387,Clothing,5,No,377,0.006034216983886509,Shipping was late,False
CUST_009792,Frank,Moore,frank.moore@example.com,60,Other,FL,78387,06/03/2021,07-01-2022,Bachelors,92471.7504659521,9,1104.2624563325041,122.69582848138934,Toys,2,Yes,724,0.22294265338578678,Never arrived,False
CUST_006168,  Bob ,Wilson,bob.wilson@example.com,51,Female,NC,24076,12/24/2021,2022-02-03,Masters,60350.070334941316,1,17.161100783791422,17.161100783791422,Home,3,No,697,0.5032622089341724,,False
CUST_007884,heidi,Taylor,heidi.taylor@example.com,53,Female,CA,null,10-09-2021,2022-03-25,Bachelors,69306.03565568665,11,633.6292900780262,57.602662734366014,Electronics,5,No,647,0.1629222261906812,Terrible experience,False
CUST_002766,  Judy ,DAVIS,judy.davis@example.com,34,Other,NY,38972,2021-12-11,2022-02-12,High School,51673.334754061296,7,140.58104127223672,20.083005896033818,Home,None,No,688,0.99364862310173,Shipping was late,False
CUST_002324,sybil,TAYLOR,sybil.taylor@example.com,32,Male,FL,62505,06-05-2021,2022-03-26,Bachelors,105107.04661231113,2,91.97801886255115,45.989009431275576,Electronics,3,No,646,0.3004241286229825,-,False
CUST_009741,Victor,Johnson,victor.johnson@example.com,39,,MI,85112,12-09-2021,12-11-2021,High School,27595.229558396648,1,13.307298585085064,13.307298585085064,Beauty,3,Yes,780,0.825405556287671,,False
CUST_008223,frank,  Jones ,frank.jones@example.com,61,Male,TX,93729,01/01/2020,03/20/2020,Bachelors,79835.81026303022,27,1135.1973991028938,42.04434811492199,Clothing,N/A,No,1382,null,Loved the product,False
CUST_004645,judy,  Moore ,judy.moore@example.com,42,Female,NC,64627,12/26/2020,09/07/2021,Bachelors,81892.38840817902,9,711.3909678482719,79.0434408720302,Sports,5,No,846,0.5670001810089769,null,True
CUST_009929,Mallory,TAYLOR,mallory.taylor@example.com,25,Male,TX,80004,08/07/2021,03/20/2022,PhD,86898.61601547111,16,327.3453641266634,20.459085257916463,Beauty,2,No,652,0.13219847595840117,Never arrived,False
CUST_005739,  Judy ,Jones,judy.jones@example.com,38,Male,NY,34925,09/03/2022,2023-03-18,High School,None,4,254.28799969555018,63.571999923887546,Beauty,3,Yes,289,0.7010844169478528,None,False
CUST_003089,bob,anderson,bob.anderson@example.com,38,,IL,52523,2022-04-17,01-07-2022,High School,30448.587477668985,2,20.720324574344986,10.360162287172493,Sports,3,No,549,0.6162872880834878,,False
CUST_005173,bob,Harris,bob.harris@example.com,46,Female,PA,61052,2021-09-24,07-05-2022,Bachelors,49190.66031890668,8,400.7337058038555,50.09171322548194,Clothing,None,No,604,0.2996104577517298,Will buy again,False
CUST_000629,EVE,jackson,eve.jackson@example.com,43,N/A,TX,20155,18-02-2022,03/17/2023,High School,50750.11083711809,1,21.36532382277521,21.36532382277521,Electronics,2,No,290,0.3359202588413056,N/A,False
CUST_001533,Heidi,MILLER,,29,Male,TX,46512,29-11-2021,2022-07-02,High School,34119.62309645777,4,102.21670453261294,25.554176133153234,Toys,5,,548,0.910207944830084,Average,False
CUST_005323,Frank,WHITE,frank.white@example.com,41,Female,NY,14804,21-08-2022,11-09-2023,Bachelors,-,12,174.42169427302974,14.535141189419145,Toys,-,No,112,0.8183255438414734,Will buy again,False
CUST_001549,Mallory,Taylor,mallory.taylor@example.com,25,Female,FL,45818,2020-12-04,08/21/2021,Masters,107783.9847197801,5,26.483863940293947,5.29677278805879,Beauty,3,N/A,863,0.6603739856380676,,False
CUST_005217,DIANA,HARRIS,diana.harris@example.com,71,Female,IL,15475,02/06/2022,01-03-2022,Masters,,4,67.00539943511363,16.751349858778408,Home,2,No,671,0.3511707461978416,NA,False
CUST_002561,  Diana ,  Moore ,diana.moore@example.com,42,Male,MI,11846,2020-06-05,11/18/2020,Masters,N/A,3,69.69146266140056,23.230487553800188,Electronics,5,No,1139,-,Great service,True
CUST_000136,  Mallory ,WILLIAMS,mallory.williams@example.com,49,Male,CA,88172,04/07/2022,12-04-2023,High School,72899.72435331965,1,6.81376169834995,6.81376169834995,Sports,3,No,264,0.04764921855051385,-,True
CUST_006052,  Eve ,  Jones ,eve.jones@example.com,45,Female,NY,47957,2021-08-30,11/23/2021,Bachelors,80998.8185916082,3,57.49875337664572,19.166251125548573,Beauty,3,Yes,769,0.9080749561148955,None,False
CUST_003652,  Eve ,jackson,eve.jackson@example.com,54,Male,FL,15220,03/09/2021,21-07-2021,Bachelors,72894.42881579974,4,48.81841629063512,12.20460407265878,Beauty,NA,No,894,0.07615825198973414,null,False
CUST_006747,Eve,Brown,eve.brown@example.com,26,None,IL,21854,21-08-2021,2022-07-02,Bachelors,,7,135.9412411333883,19.42017730476976,Clothing,2,No,548,0.8127360991753987,Will buy again,False
CUST_008849,Sybil,  Jones ,sybil.jones@example.com,41,Female,TX,99487,09/18/2022,09/29/2023,High School,35297.53107692444,4,165.5851615283973,41.39629038209932,Beauty,1,No,94,0.4239375776134531,Okay,False
CUST_005870,  Sybil ,johnson,sybil.johnson@example.com,53,Female,PA,43779,2022-08-15,2023-06-16,Bachelors,95505.46839090898,13,295.44577828759776,22.726598329815214,Clothing,4,No,199,0.6863564599816633,Will buy again,False
CUST_006009,ALICE,SMITH,alice.smith@example.com,26,Male,PA,71498,2020-05-01,12/05/2020,Masters,91810.42254431975,4,392.73592275259807,98.18398068814952,Sports,4,Yes,1122,0.07397992832201916,Average,False
CUST_005666,BOB,JACKSON,bob.jackson@example.com,36,Male,MI,47289,2021-08-04,17-08-2021,High School,32218.83209752723,2,52.0537890502128,26.0268945251064,Beauty,null,null,867,0.9175788666736988,Great service,False
CUST_005455,  Grace ,ANDERSON,grace.anderson@example.com,46,Male,CA,33597,21-05-2020,08/02/2020,Bachelors,76536.47848206817,3,61.15533908289429,20.38511302763143,Electronics,4,No,1247,0.024202368930053897,Terrible experience,False
CUST_002958,EVE,WILSON,eve.wilson@example.com,44,Female,TX,58896,14-01-2022,16-09-2022,Bachelors,83852.01874095039,4,67.76824830134827,16.942062075337066,Beauty,4,,472,0.6782064188498593,Customer support was helpful,False
CUST_003863,EVE,SMITH,eve.smith@example.com,39,Other,IL,25825,2021-07-18,11/21/2021,High School,62610.00129279654,6,280.73182849755824,46.788638082926376,Home,1,No,771,0.7798243771106343,Shipping was late,True
CUST_008311,diana,Taylor,diana.taylor@example.com,45,Male,CA,81265,22-05-2022,2022-08-20,Bachelors,45617.61904066056,4,1041.8490823927004,260.4622705981751,,5,Yes,499,0.3714041221030058,Average,False
CUST_008095,John,white,john.white@example.com,18,,NY,30117,2020-12-31,2021-03-20,High School,,15,2312.2145850776856,154.14763900517903,Toys,5,No,1017,0.630932573857812,Never arrived,False
CUST_007251,DIANA,Thomas,diana.thomas@example.com,35,NA,IL,26718,20-06-2021,15-11-2021,Masters,72907.39590427565,10,436.1850238555538,43.61850238555538,Sports,1,Yes,777,,Shipping was late,False
CUST_009576,Victor,wilson,victor.wilson@example.com,39,,OH,68482,2020-11-17,22-04-2021,Bachelors,62402.599501870965,5,137.61504541861237,27.523009083722474,Toys,2,No,984,0.8288554924470584,Loved the product,False
CUST_005993,BOB,Wilson,bob.wilson@example.com,66,None,MI,80735,2020-05-15,01/27/2021,Masters,78474.76263895213,1,36.80810209783407,36.80810209783407,Electronics,4,Yes,1069,0.057235354421686147,None,True
CUST_005196,Peggy,Jackson,peggy.jackson@example.com,41,Male,CA,96602,20-01-2022,01-04-2022,Bachelors,69033.66306800857,12,642.3661345772643,53.530511214772034,Beauty,4,-,640,0.7744581730447381,Terrible experience,True
CUST_005197,Victor,brown,victor.brown@example.com,30,Male,NY,14039,25-03-2022,01/16/2023,Bachelors,67729.23784524704,8,375.7086586775214,46.96358233469017,Sports,4,No,350,0.9348874772967171,-,False
CUST_003864,  Bob ,johnson,bob.johnson@example.com,23,Male,TX,80244,01/25/2021,01/13/2022,High School,None,3,161.7375496300788,53.9125165433596,Beauty,None,No,718,0.33006125810910236,Loved the product,True
CUST_003635,  Sybil ,WILSON,sybil.wilson@example.com,52,Male,CA,51480,03-03-2022,2023-01-23,High School,66609.85634430352,8,398.06597104483427,49.758246380604284,Beauty,3,No,343,0.21601054229999095,None,False
CUST_006982,John,  Thomas ,john.thomas@example.com,47,Female,TX,99848,11/19/2021,12-12-2021,Bachelors,53887.69990397482,3,24.08727550876816,8.029091836256052,Sports,-,Yes,750,0.9206662643003064,Will buy again,False
CUST_007809,  Jane ,White,jane.white@example.com,27,null,TX,90847,07/12/2020,16-05-2021,Masters,,14,550.8700301940189,39.34785929957278,Beauty,3,None,960,0.8781205892409375,null,False
CUST_000965,Peggy,moore,peggy.moore@example.com,38,Female,TX,94886,22-11-2021,2022-08-30,Bachelors,65857.05140875142,5,608.6543082706776,121.73086165413551,Sports,4,No,489,0.3114661256565825,N/A,False
CUST_004545,  Mallory ,Brown,mallory.brown@example.com,42,-,TX,63633,17-07-2020,2021-03-08,High School,51250.44928892109,10,114.49145448581051,11.449145448581051,Sports,1,No,1029,0.09706433385833535,Customer support was helpful,False
CUST_006399,  Grace ,Harris,grace.harris@example.com,37,Other,PA,53829,02-04-2020,08-11-2020,Bachelors,82325.20066340658,9,368.08142385087933,40.89793598343104,Home,4,N/A,1149,0.13712702387487963,Shipping was late,False
CUST_004748,BOB,Moore,bob.moore@example.com,34,Male,PA,31860,07/21/2022,12-07-2023,High School,26505.485283117807,12,547.601795208642,45.633482934053504,Clothing,4,No,173,0.4069935563009829,,False
CUST_009678,EVE,DAVIS,eve.davis@example.com,41,Female,MI,None,2022-01-17,06/23/2022,Bachelors,88471.19285846862,8,183.45429218952032,22.93178652369004,Beauty,3,No,557,0.8173333514851824,-,False
CUST_003198,charlie,Taylor,charlie.taylor@example.com,42,Female,NC,57124,19-05-2022,2023-03-06,Bachelors,,9,1098.1665498921484,122.01850554357205,Sports,4,None,301,0.7844884669756349,Will buy again,False
CUST_005507,  John ,harris,john.harris@example.com,36,Female,GA,79655,11-02-2021,2021-08-16,High School,22349.069756147288,1,36.70908582596369,36.70908582596369,Home,4,No,868,0.9397364978760955,,False
CUST_001423,ivan,JOHNSON,,43,Female,MI,78955,27-03-2022,05/09/2022,Bachelors,47063.86104380421,11,349.9162365687576,31.810566960796145,Beauty,1,Yes,602,0.7425278810083328,NA,False
CUST_006371,eve,Miller,eve.miller@example.com,47,Female,OH,28141,18-04-2022,2023-01-16,High School,31109.364637724753,10,190.45667837886316,19.045667837886317,Beauty,5,No,350,0.2928908665241521,Great service,False
CUST_009563,Alice,MILLER,alice.miller@example.com,40,Female,TX,64959,12/20/2021,2022-10-13,High School,46614.35256335697,12,125.24637813702591,10.437198178085493,Toys,5,Yes,445,0.7483365154425113,Never arrived,False
CUST_001970,JOHN,Moore,,45,Female,NY,82633,18-10-2021,06/07/2022,Bachelors,48788.50741722252,25,9011.555532670349,360.46222130681394,Clothing,5,No,573,0.4756170165656506,Shipping was late,False
CUST_004763,  Judy ,wilson,judy.wilson@example.com,59,Female,FL,57002,2021-12-19,25-06-2022,Masters,81996.89664673469,15,166.4779766400003,11.09853177600002,Toys,1,Yes,555,0.9190884355351352,NA,False
CUST_002535,Victor,Davis,victor.davis@example.com,60,Female,GA,47941,08-06-2020,18-05-2021,Masters,120706.5874070524,2,126.21503620446511,63.107518102232554,Clothing,4,Yes,958,0.3115686732238515,Average,False
CUST_000908,Alice,anderson,alice.anderson@example.com,61,-,TX,49824,2021-02-12,2022-02-16,PhD,124859.62961029257,15,812.2106922514454,54.14737948342969,None,3,Yes,684,0.8748178709324002,,False
CUST_000522,peggy,brown,peggy.brown@example.com,40,Male,NC,76469,11-08-2020,02-02-2021,Bachelors,71946.13109504094,6,170.69186822541155,28.448644704235257,Clothing,4,No,1063,0.9714690257670587,Loved the product,True
CUST_003823,frank,Thomas,-,31,,NC,78125,10/17/2020,2021-02-10,Masters,88505.23679371926,3,67.30226790530811,22.434089301769372,Sports,1,Yes,1055,0.7631145053865609,,False
CUST_005284,Bob,miller,bob.miller@example.com,61,Male,IL,51053,13-07-2020,16-12-2020,Bachelors,,5,522.6851287923979,104.53702575847959,Electronics,2,No,1111,0.5952924367280881,Customer support was helpful,True
CUST_008488,Heidi,Thomas,heidi.thomas@example.com,29,Other,CA,98672,2020-11-24,27-06-2021,High School,57181.959133547,5,65.64410807687736,13.128821615375472,Beauty,2,Yes,918,0.12004889199481528,Never arrived,True
CUST_007995,  Bob ,MILLER,bob.miller@example.com,20,Female,OH,52003,02/06/2020,09/29/2020,High School,null,12,422.05775730935454,35.171479775779545,Electronics,,Yes,1189,0.9314533860341616,,True
CUST_004642,Mallory,Davis,mallory.davis@example.com,27,Female,NY,12587,23-05-2022,14-03-2023,High School,49452.50333675503,5,50.87437969091265,10.174875938182529,Electronics,3,No,293,0.10858447752510791,Terrible experience,False
CUST_006222,Grace,Moore,grace.moore@example.com,22,Female,TX,96283,2022-05-07,12/14/2022,Masters,None,7,504.48753169192753,72.06964738456108,Clothing,5,null,383,0.12010330519252088,Will buy again,False
CUST_009388,jane,THOMAS,jane.thomas@example.com,19,Male,PA,12492,03/10/2022,2022-12-25,Bachelors,N/A,15,466.87679615009387,31.125119743339592,Toys,N/A,No,372,0.009099501785610586,Shipping was late,True
CUST_002921,  Charlie ,johnson,charlie.johnson@example.com,48,null,MI,17923,04/15/2021,05/26/2021,Bachelors,81813.08874188934,9,878.5653200587436,97.61836889541595,Electronics,4,No,950,0.5764001774483658,Terrible experience,False
CUST_000302,john,  Jones ,john.jones@example.com,46,Female,IL,96752,24-07-2020,2020-12-11,Masters,49550.82665308699,8,382.50323733926405,47.812904667408006,Beauty,3,Yes,1116,0.2003761828722126,,False
CUST_001406,  Frank ,White,frank.white@example.com,58,Male,NY,42853,2021-11-05,2022-06-10,Masters,65520.58072232141,2,66.03958139084179,33.019790695420895,Beauty,3,No,570,0.46277246518687876,-,False
CUST_008249,grace,Moore,grace.moore@example.com,26,Male,NY,49343,12-11-2020,2021-03-17,Bachelors,57985.714793646795,1,31.85612869175596,31.85612869175596,Toys,5,Yes,1020,0.1874554640094167,Terrible experience,False
CUST_009706,MALLORY,BROWN,mallory.brown@example.com,57,Female,GA,63558,2021-02-21,2021-09-09,Masters,null,3,28.02053224095362,9.340177413651206,Clothing,,Yes,844,0.3505932266427093,Customer support was helpful,False
CUST_004274,Victor,Taylor,victor.taylor@example.com,64,Male,TX,21406,07-03-2021,14-04-2021,Bachelors,53288.73549650032,1,44.455967438945706,44.455967438945706,Toys,2,NA,992,0.38772232762811754,Customer support was helpful,False
CUST_000112,Peggy,thomas,peggy.thomas@example.com,56,Female,PA,28726,03/24/2020,04/16/2020,High School,42670.79242098707,1,95.54568678875796,95.54568678875796,Home,-,No,1355,0.32419063136075255,NA,True
CUST_009067,  Jane ,Moore,jane.moore@example.com,47,Female,PA,25314,19-06-2020,11/17/2020,Bachelors,84819.5787286815,6,95.57077717332908,15.928462862221513,Clothing,-,Yes,1140,0.2660729362579465,Okay,True
CUST_004355,PEGGY,  Smith ,peggy.smith@example.com,60,null,TX,18600,22-03-2021,04-07-2021,Bachelors,38358.65179156774,1,15.96973267646607,15.96973267646607,Toys,4,No,911,0.6495163390365327,NA,False
CUST_004178,ivan,Thomas,ivan.thomas@example.com,38,Female,CA,30131,2020-07-23,2021-06-01,PhD,104080.28296574006,10,136.26839374070028,13.626839374070029,Beauty,4,No,944,0.304789198895944,Great service,False
CUST_007443,Frank,Jackson,frank.jackson@example.com,32,Male,GA,49500,03/10/2022,17-08-2022,Bachelors,77932.27457281979,3,70.10949553595682,23.36983184531894,Beauty,3,Yes,502,0.7635407876597258,,False
CUST_004272,Heidi,miller,heidi.miller@example.com,30,Male,TX,51910,2020-02-17,05-01-2021,Masters,None,15,439.27118524971655,29.284745683314437,Sports,4,No,1091,0.08800393368318471,None,False
CUST_004423,GRACE,WILLIAMS,grace.williams@example.com,28,Male,IL,89736,05/09/2021,2022-02-07,High School,N/A,1,70.70629623287452,70.70629623287452,Clothing,2,No,693,0.6643533021355631,Shipping was late,True
CUST_006026,CHARLIE,Williams,charlie.williams@example.com,44,Female,NY,67292,2021-04-04,2022-02-26,Bachelors,59917.50704043134,2,65.40041001939107,32.70020500969554,Beauty,5,Yes,674,0.0912250377631243,NA,False
CUST_006692,Ivan,HARRIS,ivan.harris@example.com,36,Female,FL,36812,2020-08-03,2020-08-05,High School,76011.7608445173,1,53.295137900478544,53.295137900478544,Toys,5,No,1244,0.8656770688546153,-,False
CUST_001050,john,JOHNSON,john.johnson@example.com,37,Male,GA,75338,2021-02-02,16-06-2021,High School,24488.354495603206,3,82.35423732250348,27.451412440834492,Clothing,3,-,929,0.6586254970613071,,False
CUST_007932,IVAN,anderson,ivan.anderson@example.com,42,Male,FL,97691,22-04-2022,2022-07-24,Masters,69784.03818764331,1,25.83071017987377,25.83071017987377,Beauty,4,Yes,526,NA,Average,False
CUST_009850,  Mallory ,  Thomas ,mallory.thomas@example.com,39,Male,GA,28672,2020-07-11,2021-06-14,Bachelors,71784.2702618746,1,7.28262189933977,7.28262189933977,Home,5,Yes,931,0.888026642151998,Customer support was helpful,False
CUST_002247,grace,wilson,grace.wilson@example.com,21,N/A,FL,48985,06/08/2020,2021-02-13,High School,13795.60502133306,5,89.74035534996602,17.948071069993205,Beauty,3,No,50000,0.4133686684531479,,True
CUST_006134,DIANA,JONES,diana.jones@example.com,50,Male,FL,24801,11-02-2022,2022-08-26,Masters,74829.18081123245,7,197.36335838350664,28.19476548335809,Toys,2,Yes,493,0.5350897865728905,Average,False
CUST_000327,  Ivan ,  Taylor ,ivan.taylor@example.com,63,Female,PA,98501,15-06-2020,03-05-2021,Bachelors,,4,46.835759966034516,11.708939991508629,Home,5,No,973,0.2420915152337454,Will buy again,False
CUST_006006,Victor,  Brown ,,40,Female,NY,27865,2020-09-04,10-07-2021,Bachelors,56954.53212871633,3,30.551935031159722,10.183978343719907,Sports,3,No,905,0.33035818705340914,,False
CUST_000763,  Charlie ,  Williams ,charlie.williams@example.com,19,Other,OH,66148,30-05-2022,28-01-2023,Bachelors,None,1,24.76475874583549,24.76475874583549,Electronics,2,Yes,338,0.9370948525052777,-,False
CUST_003385,GRACE,Smith,grace.smith@example.com,22,Female,PA,38905,2021-05-10,12/09/2021,High School,-,2,12.53095963921577,6.265479819607885,Home,3,No,753,0.792889067083618,NA,False
